code,date,close
sz.000969,2017-03-31,9.9
sz.000970,2017-03-31,14.5
sz.000971,2017-03-31,19.6
sz.000972,2017-03-31,6.25
sz.000973,2017-03-31,8.37
sz.000975,2017-03-31,14.52
sz.000976,2017-03-31,9.38
sz.000977,2017-03-31,19.0
sz.000978,2017-03-31,11.57
sz.000980,2017-03-31,15.56
sz.000981,2017-03-31,10.14
sz.000982,2017-03-31,9.15
sz.000983,2017-03-31,9.65
sz.000985,2017-03-31,30.24
sz.000987,2017-03-31,13.14
sz.000988,2017-03-31,14.88
sz.000989,2017-03-31,20.61
sz.000990,2017-03-31,15.9
sz.000993,2017-03-31,14.66
sz.000995,2017-03-31,15.17
sz.000996,2017-03-31,23.95
sz.000997,2017-03-31,20.65
sz.000998,2017-03-31,20.75
sz.000999,2017-03-31,27.0
sz.001696,2017-03-31,8.65
sz.001896,2017-03-31,11.86
sz.001979,2017-03-31,17.6
sz.002001,2017-03-31,19.83
sz.002002,2017-03-31,8.5
sz.002003,2017-03-31,14.7
sz.002004,2017-03-31,8.3
sz.002005,2017-03-31,5.63
sz.002006,2017-03-31,9.17
sz.002007,2017-03-31,35.8
sz.002008,2017-03-31,26.27
sz.002009,2017-03-31,13.83
sz.002010,2017-03-31,16.99
sz.002011,2017-03-31,9.07
sz.002012,2017-03-31,13.24
sz.002013,2017-03-31,16.93
sz.002014,2017-03-31,15.1
sz.002015,2017-03-31,8.33
sz.002016,2017-03-31,9.3
sz.002017,2017-03-31,13.33
sz.002019,2017-03-31,16.85
sz.002020,2017-03-31,12.0
sz.002021,2017-03-31,8.91
sz.002022,2017-03-31,19.99
sz.002023,2017-03-31,13.44
sz.002024,2017-03-31,10.8
sz.002025,2017-03-31,25.2
sz.002026,2017-03-31,10.59
sz.002027,2017-03-31,12.17
sz.002028,2017-03-31,15.66
sz.002029,2017-03-31,10.42
sz.002030,2017-03-31,21.31
sz.002031,2017-03-31,3.61
sz.002032,2017-03-31,40.03
sz.002033,2017-03-31,15.49
sz.002034,2017-03-31,53.62
sz.002035,2017-03-31,33.38
sz.002036,2017-03-31,17.8
sz.002037,2017-03-31,16.2
sz.002038,2017-03-31,25.8
sz.002039,2017-03-31,15.98
sz.002040,2017-03-31,23.86
sz.002041,2017-03-31,14.87
sz.002042,2017-03-31,11.53
sz.002043,2017-03-31,14.0
sz.002044,2017-03-31,13.94
sz.002045,2017-03-31,15.8
sz.002046,2017-03-31,14.31
sz.002047,2017-03-31,8.84
sz.002048,2017-03-31,22.61
sz.002049,2017-03-31,30.88
sz.002050,2017-03-31,10.81
sz.002051,2017-03-31,28.33
sz.002052,2017-03-31,8.65
sz.002053,2017-03-31,18.07
sz.002054,2017-03-31,12.1
sz.002055,2017-03-31,21.79
sz.002056,2017-03-31,15.94
sz.002057,2017-03-31,14.62
sz.002058,2017-03-31,26.25
sz.002059,2017-03-31,12.37
sz.002060,2017-03-31,8.51
sz.002061,2017-03-31,8.96
sz.002062,2017-03-31,6.38
sz.002063,2017-03-31,12.11
sz.002064,2017-03-31,5.21
sz.002065,2017-03-31,21.28
sz.002066,2017-03-31,17.88
sz.002067,2017-03-31,6.34
sz.002068,2017-03-31,8.6
sz.002069,2017-03-31,11.48
sz.002072,2017-03-31,24.4
sz.002073,2017-03-31,10.35
sz.002074,2017-03-31,33.02
sz.002075,2017-03-31,16.12
sz.002076,2017-03-31,14.17
sz.002077,2017-03-31,14.46
sz.002078,2017-03-31,7.13
sz.002079,2017-03-31,8.84
sz.002080,2017-03-31,19.6
sz.002081,2017-03-31,11.08
sz.002082,2017-03-31,19.49
sz.002083,2017-03-31,6.95
sz.002084,2017-03-31,10.1
sz.002085,2017-03-31,22.45
sz.002086,2017-03-31,10.45
sz.002087,2017-03-31,6.67
sz.002088,2017-03-31,17.95
sz.002089,2017-03-31,14.12
sz.002090,2017-03-31,22.59
sz.002091,2017-03-31,13.11
sz.002092,2017-03-31,12.9
sz.002093,2017-03-31,10.07
sz.002094,2017-03-31,26.11
sz.002095,2017-03-31,38.73
sz.002096,2017-03-31,14.03
sz.002097,2017-03-31,9.19
sz.002098,2017-03-31,15.73
sz.002099,2017-03-31,7.83
sz.002100,2017-03-31,9.21
sz.002101,2017-03-31,22.23
sz.002102,2017-03-31,5.02
sz.002103,2017-03-31,17.58
sz.002104,2017-03-31,10.06
sz.002105,2017-03-31,11.27
sz.002106,2017-03-31,12.45
sz.002107,2017-03-31,15.7
sz.002108,2017-03-31,23.84
sz.002109,2017-03-31,8.19
sz.002110,2017-03-31,13.8
sz.002111,2017-03-31,21.09
sz.002112,2017-03-31,15.81
sz.002113,2017-03-31,18.81
sz.002114,2017-03-31,20.54
sz.002115,2017-03-31,10.53
sz.002116,2017-03-31,15.32
sz.002117,2017-03-31,30.04
sz.002118,2017-03-31,6.89
sz.002119,2017-03-31,20.9
sz.002120,2017-03-31,46.83
sz.002121,2017-03-31,9.45
sz.002122,2017-03-31,10.44
sz.002123,2017-03-31,13.91
sz.002124,2017-03-31,11.07
sz.002125,2017-03-31,11.91
sz.002126,2017-03-31,8.96
sz.002127,2017-03-31,11.8
sz.002128,2017-03-31,9.0
sz.002129,2017-03-31,8.27
sz.002130,2017-03-31,13.3
sz.002131,2017-03-31,14.52
sz.002132,2017-03-31,6.58
sz.002133,2017-03-31,7.07
sz.002134,2017-03-31,15.78
sz.002135,2017-03-31,7.19
sz.002136,2017-03-31,18.48
sz.002137,2017-03-31,11.59
sz.002138,2017-03-31,18.95
sz.002139,2017-03-31,13.43
sz.002140,2017-03-31,14.48
sz.002141,2017-03-31,7.57
sz.002142,2017-03-31,18.42
sz.002144,2017-03-31,20.87
sz.002145,2017-03-31,6.31
sz.002146,2017-03-31,8.72
sz.002147,2017-03-31,15.0
sz.002148,2017-03-31,21.69
sz.002149,2017-03-31,29.0
sz.002150,2017-03-31,14.9
sz.002151,2017-03-31,31.75
sz.002152,2017-03-31,12.86
sz.002153,2017-03-31,21.59
sz.002154,2017-03-31,4.67
sz.002155,2017-03-31,11.56
sz.002156,2017-03-31,11.02
sz.002157,2017-03-31,6.05
sz.002158,2017-03-31,10.6
sz.002159,2017-03-31,28.84
sz.002160,2017-03-31,8.97
sz.002161,2017-03-31,9.99
sz.002162,2017-03-31,6.61
sz.002163,2017-03-31,10.15
sz.002164,2017-03-31,11.47
sz.002165,2017-03-31,7.47
sz.002166,2017-03-31,12.22
sz.002167,2017-03-31,11.46
sz.002168,2017-03-31,16.99
sz.002169,2017-03-31,19.31
sz.002170,2017-03-31,8.76
sz.002171,2017-03-31,15.66
sz.002172,2017-03-31,10.08
sz.002173,2017-03-31,20.0
sz.002174,2017-03-31,27.87
sz.002175,2017-03-31,16.38
sz.002176,2017-03-31,11.25
sz.002177,2017-03-31,7.08
sz.002178,2017-03-31,9.92
sz.002179,2017-03-31,37.89
sz.002180,2017-03-31,27.65
sz.002181,2017-03-31,7.3
sz.002182,2017-03-31,19.05
sz.002183,2017-03-31,10.18
sz.002184,2017-03-31,18.44
sz.002185,2017-03-31,13.27
sz.002186,2017-03-31,23.1
sz.002187,2017-03-31,13.67
sz.002188,2017-03-31,26.68
sz.002189,2017-03-31,23.05
sz.002190,2017-03-31,31.37
sz.002191,2017-03-31,10.06
sz.002192,2017-03-31,27.8
sz.002193,2017-03-31,21.58
sz.002194,2017-03-31,10.95
sz.002195,2017-03-31,11.58
sz.002196,2017-03-31,21.3
sz.002197,2017-03-31,14.67
sz.002198,2017-03-31,14.31
sz.002199,2017-03-31,17.73
sz.002200,2017-03-31,25.5
sz.002201,2017-03-31,18.31
sz.002202,2017-03-31,16.06
sz.002203,2017-03-31,9.06
sz.002204,2017-03-31,5.43
sz.002205,2017-03-31,29.06
sz.002206,2017-03-31,20.21
sz.002207,2017-03-31,16.69
sz.002208,2017-03-31,15.9
sz.002209,2017-03-31,17.9
sz.002210,2017-03-31,20.9
sz.002211,2017-03-31,10.31
sz.002212,2017-03-31,15.84
sz.002213,2017-03-31,25.46
sz.002214,2017-03-31,12.66
sz.002215,2017-03-31,10.72
sz.002216,2017-03-31,8.97
sz.002217,2017-03-31,19.48
sz.002218,2017-03-31,9.92
sz.002219,2017-03-31,12.69
sz.002221,2017-03-31,12.83
sz.002222,2017-03-31,16.39
sz.002223,2017-03-31,32.08
sz.002224,2017-03-31,14.06
sz.002225,2017-03-31,6.12
sz.002226,2017-03-31,9.53
sz.002227,2017-03-31,21.74
sz.002228,2017-03-31,5.2
sz.002229,2017-03-31,23.73
sz.002230,2017-03-31,35.1
sz.002231,2017-03-31,13.8
sz.002232,2017-03-31,13.39
sz.002233,2017-03-31,10.85
sz.002234,2017-03-31,17.28
sz.002235,2017-03-31,16.94
sz.002236,2017-03-31,15.97
sz.002237,2017-03-31,11.26
sz.002238,2017-03-31,14.99
sz.002239,2017-03-31,13.41
sz.002240,2017-03-31,11.16
sz.002241,2017-03-31,34.04
sz.002242,2017-03-31,18.39
sz.002243,2017-03-31,12.3
sz.002244,2017-03-31,7.02
sz.002245,2017-03-31,9.35
sz.002246,2017-03-31,18.41
sz.002247,2017-03-31,16.14
sz.002248,2017-03-31,10.84
sz.002249,2017-03-31,8.22
sz.002250,2017-03-31,15.73
sz.002251,2017-03-31,13.73
sz.002252,2017-03-31,20.56
sz.002253,2017-03-31,32.09
sz.002254,2017-03-31,12.54
sz.002255,2017-03-31,10.06
sz.002256,2017-03-31,6.02
sz.002258,2017-03-31,15.25
sz.002259,2017-03-31,9.54
sz.002260,2017-03-31,23.1
sz.002261,2017-03-31,11.21
sz.002262,2017-03-31,22.06
sz.002263,2017-03-31,3.59
sz.002264,2017-03-31,9.49
sz.002265,2017-03-31,24.7
sz.002266,2017-03-31,5.46
sz.002267,2017-03-31,9.37
sz.002268,2017-03-31,32.34
sz.002269,2017-03-31,4.5
sz.002270,2017-03-31,14.66
sz.002271,2017-03-31,26.7
sz.002272,2017-03-31,8.5
sz.002273,2017-03-31,22.7
sz.002274,2017-03-31,8.85
sz.002275,2017-03-31,18.78
sz.002276,2017-03-31,13.16
sz.002277,2017-03-31,7.76
sz.002278,2017-03-31,16.8
sz.002279,2017-03-31,18.56
sz.002280,2017-03-31,13.01
sz.002281,2017-03-31,72.9
sz.002282,2017-03-31,13.8
sz.002283,2017-03-31,7.19
sz.002284,2017-03-31,13.87
sz.002285,2017-03-31,7.86
sz.002286,2017-03-31,14.74
sz.002287,2017-03-31,49.35
sz.002288,2017-03-31,7.28
sz.002289,2017-03-31,22.1
sz.002290,2017-03-31,20.05
sz.002291,2017-03-31,19.0
sz.002292,2017-03-31,20.08
sz.002293,2017-03-31,13.05
sz.002294,2017-03-31,28.55
sz.002295,2017-03-31,14.72
sz.002296,2017-03-31,15.79
sz.002297,2017-03-31,14.89
sz.002298,2017-03-31,12.52
sz.002299,2017-03-31,18.59
sz.002300,2017-03-31,16.07
sz.002301,2017-03-31,23.52
sz.002302,2017-03-31,19.99
sz.002303,2017-03-31,9.86
sz.002304,2017-03-31,87.38
sz.002305,2017-03-31,4.87
sz.002306,2017-03-31,5.9
sz.002307,2017-03-31,14.56
sz.002308,2017-03-31,14.56
sz.002309,2017-03-31,13.5
sz.002310,2017-03-31,15.97
sz.002311,2017-03-31,16.53
sz.002312,2017-03-31,6.82
sz.002313,2017-03-31,21.58
sz.002314,2017-03-31,7.8
sz.002315,2017-03-31,58.99
sz.002316,2017-03-31,13.65
sz.002317,2017-03-31,12.53
sz.002318,2017-03-31,9.59
sz.002319,2017-03-31,19.23
sz.002320,2017-03-31,16.05
sz.002321,2017-03-31,9.99
sz.002322,2017-03-31,20.1
sz.002323,2017-03-31,17.12
sz.002324,2017-03-31,28.72
sz.002325,2017-03-31,6.96
sz.002326,2017-03-31,15.25
sz.002327,2017-03-31,9.6
sz.002328,2017-03-31,10.08
sz.002329,2017-03-31,12.65
sz.002330,2017-03-31,12.25
sz.002331,2017-03-31,15.32
sz.002332,2017-03-31,13.3
sz.002333,2017-03-31,18.4
sz.002334,2017-03-31,8.37
sz.002335,2017-03-31,35.25
sz.002336,2017-03-31,12.13
sz.002337,2017-03-31,7.03
sz.002338,2017-03-31,46.53
sz.002339,2017-03-31,18.67
sz.002340,2017-03-31,8.21
sz.002341,2017-03-31,19.25
sz.002342,2017-03-31,7.78
sz.002343,2017-03-31,38.71
sz.002344,2017-03-31,10.18
sz.002345,2017-03-31,11.01
sz.002346,2017-03-31,41.66
sz.002347,2017-03-31,8.87
sz.002348,2017-03-31,7.69
sz.002349,2017-03-31,12.21
sz.002350,2017-03-31,19.0
sz.002351,2017-03-31,15.87
sz.002352,2017-03-31,55.76
sz.002353,2017-03-31,20.73
sz.002354,2017-03-31,65.18
sz.002355,2017-03-31,13.9
sz.002356,2017-03-31,25.67
sz.002357,2017-03-31,12.5
sz.002358,2017-03-31,21.32
sz.002360,2017-03-31,10.43
sz.002361,2017-03-31,8.65
sz.002362,2017-03-31,24.49
sz.002363,2017-03-31,11.53
sz.002364,2017-03-31,17.9
sz.002365,2017-03-31,23.33
sz.002366,2017-03-31,50.38
sz.002367,2017-03-31,13.24
sz.002368,2017-03-31,30.2
sz.002369,2017-03-31,9.33
sz.002370,2017-03-31,32.02
sz.002371,2017-03-31,28.5
sz.002372,2017-03-31,20.38
sz.002373,2017-03-31,13.14
sz.002374,2017-03-31,7.57
sz.002375,2017-03-31,11.17
sz.002376,2017-03-31,13.85
sz.002377,2017-03-31,10.0
sz.002378,2017-03-31,9.75
sz.002379,2017-03-31,8.04
sz.002380,2017-03-31,24.83
sz.002381,2017-03-31,11.96
sz.002382,2017-03-31,12.16
sz.002383,2017-03-31,54.74
sz.002384,2017-03-31,22.08
sz.002385,2017-03-31,6.53
sz.002386,2017-03-31,8.5
sz.002387,2017-03-31,16.15
sz.002388,2017-03-31,13.76
sz.002389,2017-03-31,23.06
sz.002390,2017-03-31,10.17
sz.002391,2017-03-31,16.44
sz.002392,2017-03-31,5.45
sz.002393,2017-03-31,38.93
sz.002394,2017-03-31,16.97
sz.002395,2017-03-31,22.05
sz.002396,2017-03-31,18.82
sz.002397,2017-03-31,8.21
sz.002398,2017-03-31,14.47
sz.002399,2017-03-31,20.85
sz.002400,2017-03-31,13.79
sz.002401,2017-03-31,17.36
sz.002402,2017-03-31,10.67
sz.002403,2017-03-31,13.88
sz.002404,2017-03-31,8.35
sz.002405,2017-03-31,20.09
sz.002406,2017-03-31,9.6
sz.002407,2017-03-31,29.35
sz.002408,2017-03-31,9.74
sz.002409,2017-03-31,22.49
sz.002410,2017-03-31,14.91
sz.002411,2017-03-31,23.85
sz.002412,2017-03-31,17.24
sz.002413,2017-03-31,11.95
sz.002414,2017-03-31,22.51
sz.002415,2017-03-31,31.9
sz.002416,2017-03-31,12.29
sz.002417,2017-03-31,15.5
sz.002418,2017-03-31,9.31
sz.002419,2017-03-31,14.86
sz.002420,2017-03-31,8.9
sz.002421,2017-03-31,6.49
sz.002422,2017-03-31,15.9
sz.002423,2017-03-31,13.09
sz.002424,2017-03-31,17.68
sz.002425,2017-03-31,18.48
sz.002426,2017-03-31,7.68
sz.002427,2017-03-31,25.26
sz.002428,2017-03-31,12.82
sz.002429,2017-03-31,9.93
sz.002430,2017-03-31,10.65
sz.002431,2017-03-31,10.01
sz.002432,2017-03-31,14.1
sz.002433,2017-03-31,10.73
sz.002434,2017-03-31,17.13
sz.002435,2017-03-31,18.54
sz.002436,2017-03-31,6.75
sz.002437,2017-03-31,7.92
sz.002438,2017-03-31,20.22
sz.002439,2017-03-31,19.82
sz.002440,2017-03-31,16.74
sz.002441,2017-03-31,12.41
sz.002442,2017-03-31,13.24
sz.002443,2017-03-31,11.94
sz.002444,2017-03-31,17.3
sz.002445,2017-03-31,15.79
sz.002446,2017-03-31,21.48
sz.002447,2017-03-31,10.24
sz.002448,2017-03-31,11.41
sz.002449,2017-03-31,14.26
sz.002451,2017-03-31,18.53
sz.002452,2017-03-31,8.34
sz.002453,2017-03-31,9.56
sz.002454,2017-03-31,12.97
sz.002455,2017-03-31,14.17
sz.002456,2017-03-31,37.86
sz.002457,2017-03-31,10.84
sz.002458,2017-03-31,27.92
sz.002459,2017-03-31,16.31
sz.002460,2017-03-31,41.33
sz.002461,2017-03-31,13.45
sz.002462,2017-03-31,39.89
sz.002463,2017-03-31,5.0
sz.002464,2017-03-31,69.0
sz.002465,2017-03-31,11.74
sz.002466,2017-03-31,43.2
sz.002467,2017-03-31,9.72
sz.002468,2017-03-31,28.39
sz.002469,2017-03-31,9.31
sz.002470,2017-03-31,7.22
sz.002471,2017-03-31,5.94
sz.002472,2017-03-31,11.09
sz.002473,2017-03-31,23.99
sz.002474,2017-03-31,12.21
sz.002475,2017-03-31,25.3
sz.002476,2017-03-31,9.15
sz.002478,2017-03-31,16.69
sz.002479,2017-03-31,13.7
sz.002480,2017-03-31,10.05
sz.002481,2017-03-31,8.07
sz.002482,2017-03-31,9.21
sz.002483,2017-03-31,14.6
sz.002484,2017-03-31,14.64
sz.002485,2017-03-31,20.91
sz.002486,2017-03-31,8.64
sz.002487,2017-03-31,8.78
sz.002488,2017-03-31,16.09
sz.002489,2017-03-31,7.87
sz.002490,2017-03-31,7.24
sz.002491,2017-03-31,14.76
sz.002492,2017-03-31,12.66
sz.002493,2017-03-31,15.04
sz.002494,2017-03-31,11.32
sz.002495,2017-03-31,5.37
sz.002496,2017-03-31,5.16
sz.002497,2017-03-31,9.07
sz.002498,2017-03-31,4.15
sz.002499,2017-03-31,27.89
sz.002500,2017-03-31,11.04
sz.002501,2017-03-31,12.99
sz.002502,2017-03-31,11.32
sz.002503,2017-03-31,13.36
sz.002504,2017-03-31,7.55
sz.002505,2017-03-31,3.5
sz.002506,2017-03-31,4.66
sz.002507,2017-03-31,15.73
sz.002508,2017-03-31,49.6
sz.002510,2017-03-31,6.13
sz.002511,2017-03-31,18.65
sz.002512,2017-03-31,14.8
sz.002513,2017-03-31,16.31
sz.002514,2017-03-31,8.45
sz.002515,2017-03-31,15.77
sz.002516,2017-03-31,6.77
sz.002517,2017-03-31,30.44
sz.002518,2017-03-31,19.48
sz.002519,2017-03-31,19.82
sz.002520,2017-03-31,11.41
sz.002521,2017-03-31,11.57
sz.002522,2017-03-31,19.48
sz.002523,2017-03-31,7.14
sz.002524,2017-03-31,10.68
sz.002526,2017-03-31,10.46
sz.002527,2017-03-31,12.7
sz.002528,2017-03-31,6.72
sz.002529,2017-03-31,17.92
sz.002530,2017-03-31,36.84
sz.002531,2017-03-31,7.32
sz.002532,2017-03-31,13.06
sz.002533,2017-03-31,9.54
sz.002534,2017-03-31,12.24
sz.002535,2017-03-31,6.72
sz.002536,2017-03-31,13.64
sz.002537,2017-03-31,30.59
sz.002538,2017-03-31,10.32
sz.002539,2017-03-31,10.38
sz.002540,2017-03-31,7.6
sz.002541,2017-03-31,18.49
sz.002542,2017-03-31,8.65
sz.002543,2017-03-31,20.65
sz.002544,2017-03-31,26.29
sz.002545,2017-03-31,10.14
sz.002546,2017-03-31,7.33
sz.002547,2017-03-31,10.94
sz.002548,2017-03-31,13.52
sz.002549,2017-03-31,9.83
sz.002550,2017-03-31,6.69
sz.002551,2017-03-31,17.62
sz.002552,2017-03-31,15.78
sz.002553,2017-03-31,15.25
sz.002554,2017-03-31,7.68
sz.002555,2017-03-31,20.77
sz.002556,2017-03-31,8.95
sz.002557,2017-03-31,16.54
sz.002558,2017-03-31,88.05
sz.002559,2017-03-31,13.38
sz.002560,2017-03-31,12.13
sz.002561,2017-03-31,15.79
sz.002562,2017-03-31,14.15
sz.002563,2017-03-31,9.83
sz.002564,2017-03-31,11.22
sz.002565,2017-03-31,8.82
sz.002566,2017-03-31,12.5
sz.002567,2017-03-31,14.97
sz.002568,2017-03-31,21.14
sz.002569,2017-03-31,55.4
sz.002570,2017-03-31,12.97
sz.002571,2017-03-31,11.3
sz.002572,2017-03-31,68.9
sz.002573,2017-03-31,19.36
sz.002574,2017-03-31,9.79
sz.002575,2017-03-31,14.79
sz.002576,2017-03-31,24.67
sz.002577,2017-03-31,30.4
sz.002578,2017-03-31,11.89
sz.002579,2017-03-31,12.52
sz.002580,2017-03-31,16.6
sz.002581,2017-03-31,23.68
sz.002582,2017-03-31,27.5
sz.002583,2017-03-31,14.59
sz.002584,2017-03-31,13.92
sz.002585,2017-03-31,11.55
sz.002586,2017-03-31,9.84
sz.002587,2017-03-31,13.17
sz.002588,2017-03-31,10.02
sz.002589,2017-03-31,41.02
sz.002590,2017-03-31,17.9
sz.002591,2017-03-31,15.8
sz.002592,2017-03-31,29.72
sz.002593,2017-03-31,6.66
sz.002594,2017-03-31,48.02
sz.002595,2017-03-31,24.82
sz.002596,2017-03-31,26.88
sz.002597,2017-03-31,19.87
sz.002598,2017-03-31,11.88
sz.002599,2017-03-31,36.1
sz.002600,2017-03-31,11.46
sz.002601,2017-03-31,16.88
sz.002602,2017-03-31,34.63
sz.002603,2017-03-31,17.85
sz.002605,2017-03-31,16.31
sz.002606,2017-03-31,41.84
sz.002607,2017-03-31,10.42
sz.002608,2017-03-31,13.88
sz.002609,2017-03-31,15.97
sz.002610,2017-03-31,2.77
sz.002611,2017-03-31,16.78
sz.002612,2017-03-31,16.86
sz.002613,2017-03-31,7.21
sz.002614,2017-03-31,15.48
sz.002615,2017-03-31,16.66
sz.002616,2017-03-31,22.96
sz.002617,2017-03-31,14.47
sz.002618,2017-03-31,20.18
sz.002619,2017-03-31,15.42
sz.002620,2017-03-31,47.54
sz.002621,2017-03-31,24.78
sz.002622,2017-03-31,12.78
sz.002623,2017-03-31,39.73
sz.002624,2017-03-31,29.49
sz.002625,2017-03-31,33.98
sz.002626,2017-03-31,13.9
sz.002627,2017-03-31,22.08
sz.002628,2017-03-31,8.07
sz.002629,2017-03-31,9.26
sz.002630,2017-03-31,12.43
sz.002631,2017-03-31,16.83
sz.002632,2017-03-31,10.06
sz.002633,2017-03-31,18.28
sz.002634,2017-03-31,10.98
sz.002635,2017-03-31,46.9
sz.002636,2017-03-31,19.95
sz.002637,2017-03-31,13.55
sz.002638,2017-03-31,9.04
sz.002639,2017-03-31,11.62
sz.002640,2017-03-31,17.14
sz.002641,2017-03-31,7.83
sz.002642,2017-03-31,24.56
sz.002643,2017-03-31,34.55
sz.002644,2017-03-31,10.9
sz.002645,2017-03-31,24.94
sz.002646,2017-03-31,20.1
sz.002647,2017-03-31,58.7
sz.002648,2017-03-31,12.81
sz.002649,2017-03-31,40.43
sz.002650,2017-03-31,6.87
sz.002651,2017-03-31,15.33
sz.002652,2017-03-31,18.11
sz.002653,2017-03-31,15.32
sz.002654,2017-03-31,11.35
sz.002655,2017-03-31,14.0
sz.002656,2017-03-31,17.6
sz.002657,2017-03-31,33.69
sz.002658,2017-03-31,15.56
sz.002659,2017-03-31,16.5
sz.002660,2017-03-31,12.18
sz.002661,2017-03-31,16.28
sz.002662,2017-03-31,18.23
sz.002663,2017-03-31,6.12
sz.002664,2017-03-31,25.39
sz.002665,2017-03-31,8.15
sz.002666,2017-03-31,7.92
sz.002667,2017-03-31,20.17
sz.002668,2017-03-31,68.86
sz.002669,2017-03-31,29.49
sz.002670,2017-03-31,27.86
sz.002671,2017-03-31,10.61
sz.002672,2017-03-31,17.83
sz.002673,2017-03-31,18.28
sz.002674,2017-03-31,16.17
sz.002675,2017-03-31,14.3
sz.002676,2017-03-31,26.89
sz.002677,2017-03-31,14.42
sz.002678,2017-03-31,14.77
sz.002679,2017-03-31,33.36
sz.002681,2017-03-31,12.93
sz.002682,2017-03-31,12.68
sz.002683,2017-03-31,10.66
sz.002684,2017-03-31,32.52
sz.002685,2017-03-31,9.99
sz.002686,2017-03-31,15.4
sz.002687,2017-03-31,10.14
sz.002688,2017-03-31,9.7
sz.002689,2017-03-31,8.47
sz.002690,2017-03-31,18.3
sz.002691,2017-03-31,25.04
sz.002692,2017-03-31,10.24
sz.002693,2017-03-31,9.25
sz.002694,2017-03-31,36.3
sz.002695,2017-03-31,22.87
sz.002696,2017-03-31,22.7
sz.002697,2017-03-31,7.35
sz.002698,2017-03-31,15.32
sz.002699,2017-03-31,35.47
sz.002700,2017-03-31,13.5
sz.002701,2017-03-31,8.21
sz.002702,2017-03-31,17.21
sz.002703,2017-03-31,32.38
sz.002705,2017-03-31,19.53
sz.002706,2017-03-31,27.69
sz.002707,2017-03-31,15.33
sz.002708,2017-03-31,12.29
sz.002709,2017-03-31,50.17
sz.002712,2017-03-31,28.18
sz.002713,2017-03-31,26.05
sz.002714,2017-03-31,27.2
sz.002715,2017-03-31,30.14
sz.002716,2017-03-31,20.74
sz.002717,2017-03-31,24.96
sz.002718,2017-03-31,68.03
sz.002719,2017-03-31,44.06
sz.002721,2017-03-31,15.3
sz.002722,2017-03-31,40.31
sz.002723,2017-03-31,25.1
sz.002724,2017-03-31,25.84
sz.002725,2017-03-31,20.94
sz.002726,2017-03-31,20.21
sz.002727,2017-03-31,21.12
sz.002728,2017-03-31,29.92
sz.002729,2017-03-31,83.5
sz.002730,2017-03-31,19.69
sz.002731,2017-03-31,27.39
sz.002732,2017-03-31,32.63
sz.002733,2017-03-31,19.38
sz.002734,2017-03-31,31.19
sz.002735,2017-03-31,47.56
sz.002736,2017-03-31,14.58
sz.002737,2017-03-31,35.33
sz.002738,2017-03-31,27.51
sz.002739,2017-03-31,56.52
sz.002740,2017-03-31,16.06
sz.002741,2017-03-31,18.05
sz.002742,2017-03-31,24.8
sz.002743,2017-03-31,14.1
sz.002745,2017-03-31,36.49
sz.002746,2017-03-31,43.4
sz.002747,2017-03-31,41.34
sz.002748,2017-03-31,22.85
sz.002749,2017-03-31,93.21
sz.002750,2017-03-31,15.83
sz.002751,2017-03-31,39.17
sz.002752,2017-03-31,18.45
sz.002753,2017-03-31,29.05
sz.002755,2017-03-31,37.27
sz.002756,2017-03-31,28.8
sz.002757,2017-03-31,41.31
sz.002758,2017-03-31,27.01
sz.002759,2017-03-31,26.51
sz.002760,2017-03-31,34.69
sz.002761,2017-03-31,57.47
sz.002762,2017-03-31,45.05
sz.002763,2017-03-31,30.81
sz.002765,2017-03-31,30.6
sz.002766,2017-03-31,35.39
sz.002767,2017-03-31,39.45
sz.002768,2017-03-31,24.3
sz.002769,2017-03-31,19.4
sz.002770,2017-03-31,10.39
sz.002771,2017-03-31,67.0
sz.002772,2017-03-31,17.69
sz.002773,2017-03-31,44.18
sz.002774,2017-03-31,14.15
sz.002775,2017-03-31,22.69
sz.002776,2017-03-31,28.5
sz.002777,2017-03-31,78.55
sz.002778,2017-03-31,34.84
sz.002779,2017-03-31,36.5
sz.002780,2017-03-31,58.94
sz.002781,2017-03-31,33.5
sz.002782,2017-03-31,22.85
sz.002783,2017-03-31,82.19
sz.002785,2017-03-31,26.37
sz.002786,2017-03-31,17.9
sz.002787,2017-03-31,38.32
sz.002788,2017-03-31,46.7
sz.002789,2017-03-31,61.0
sz.002790,2017-03-31,39.98
sz.002791,2017-03-31,44.14
sz.002792,2017-03-31,37.74
sz.002793,2017-03-31,58.48
sz.002795,2017-03-31,63.7
sz.002796,2017-03-31,50.87
sz.002797,2017-03-31,28.35
sz.002798,2017-03-31,55.66
sz.002799,2017-03-31,51.39
sz.002800,2017-03-31,55.23
sz.002801,2017-03-31,107.81
sz.002802,2017-03-31,61.38
sz.002803,2017-03-31,45.38
sz.002805,2017-03-31,43.21
sz.002806,2017-03-31,51.7
sz.002807,2017-03-31,18.69
sz.002808,2017-03-31,37.98
sz.002809,2017-03-31,80.3
sz.002810,2017-03-31,44.24
sz.002811,2017-03-31,35.45
sz.002812,2017-03-31,55.5
sz.002813,2017-03-31,47.96
sz.002815,2017-03-31,39.79
sz.002816,2017-03-31,40.16
sz.002817,2017-03-31,56.73
sz.002818,2017-03-31,48.89
sz.002819,2017-03-31,46.31
sz.002820,2017-03-31,45.87
